address,area,rooms,bathrooms,garages,amenities,price,condo,neighborhood,zona
"Rua Clorinda Ventimiglia, 493 - Cachoeira do Bom Jesus, Florianópolis - SC",35,1,1,0.0,"Mobiliado
Elevador",1290.0,25, Cachoeira do Bom Jesus,Norte
"Estrada Dom João Becker, 859 - Ingleses do Rio Vermelho, Florianópolis - SC",35,1,1,1.0,Salão de jogos,1350.0,350, Ingleses do Rio Vermelho,Norte
"Estrada Dom João Becker, 859 - Ingleses do Rio Vermelho, Florianópolis - SC",44,1,1,1.0,Salão de jogos,1350.0,350, Ingleses do Rio Vermelho,Norte
"Rua Clorinda Ventimiglia, 493 - Cachoeira do Bom Jesus, Florianópolis - SC",35,1,1,0.0,"Mobiliado
Elevador",1450.0,25, Cachoeira do Bom Jesus,Norte
"Rua Mercúrio, 147 - Ingleses do Rio Vermelho, Florianópolis - SC",58,2,2,0.0,"Elevador
Área de serviço
Churrasqueira
Salão de jogos
Interfone",1600.0,650, Ingleses do Rio Vermelho,Norte
"Ingleses do Rio Vermelho, Florianópolis - SC",80,2,2,1.0,"Mobiliado
Piscina
Churrasqueira
Varanda
Ar-condicionado",1800.0,600, SC,Norte
"Rua Higino Brito, 103 - Canasvieiras, Florianópolis - SC",45,1,1,0.0,"Mobiliado
Área de serviço
Interfone",1300.0,380, Canasvieiras,Norte
"Servidão Jorge Bittencourt, 55 - Vargem Pequena, Florianópolis - SC",36,1,1,1.0,,650.0,100, Vargem Pequena,Norte
"Rua da Quaresmeira Roxa, 02 - Cachoeira do Bom Jesus, Florianópolis - SC",42,1,1,1.0,Área de serviço,1200.0,280, Cachoeira do Bom Jesus,Norte
"Estrada Dom João Becker, 641 - Ingleses do Rio Vermelho, Florianópolis - SC",59,2,1,1.0,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Playground",1400.0,630, Ingleses do Rio Vermelho,Norte
"Rua das Gaivotas, 701 - Ingleses do Rio Vermelho, Florianópolis - SC",78,3,2,1.0,"Mobiliado
Área de serviço
Churrasqueira
Playground
Academia",4500.0,436, Ingleses do Rio Vermelho,Norte
"Rua das Gaivotas, 701 - Ingleses do Rio Vermelho, Florianópolis - SC",68,3,1,1.0,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Playground",4200.0,436, Ingleses do Rio Vermelho,Norte
"Rua das Gaivotas, 701 - Ingleses do Rio Vermelho, Florianópolis - SC",68,3,1,1.0,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Playground",3900.0,402, Ingleses do Rio Vermelho,Norte
"Rua das Gaivotas, 701 - Ingleses do Rio Vermelho, Florianópolis - SC",68,3,1,1.0,"Elevador
Churrasqueira
Playground
Academia
Quadra poliesportiva",3700.0,399, Ingleses do Rio Vermelho,Norte
"Servidão Pacífico, 38 - Cachoeira do Bom Jesus, Florianópolis - SC",33,2,1,0.0,Mobiliado,1300.0,100, Cachoeira do Bom Jesus,Norte
"Estrada Dom João Becker, 859 - Ingleses do Rio Vermelho, Florianópolis - SC",44,1,1,1.0,Salão de jogos,1350.0,350, Ingleses do Rio Vermelho,Norte
"Estrada Dom João Becker, 859 - Ingleses do Rio Vermelho, Florianópolis - SC",45,1,1,1.0,Salão de jogos,1350.0,350, Ingleses do Rio Vermelho,Norte
"Estrada Dom João Becker, 859 - Ingleses do Rio Vermelho, Florianópolis - SC",35,1,1,1.0,Salão de jogos,1350.0,350, Ingleses do Rio Vermelho,Norte
"Estrada Dom João Becker, 859 - Ingleses do Rio Vermelho, Florianópolis - SC",44,1,1,1.0,Salão de jogos,1350.0,350, Ingleses do Rio Vermelho,Norte
"Rua Clorinda Ventimiglia, 493 - Cachoeira do Bom Jesus, Florianópolis - SC",35,1,1,0.0,"Mobiliado
Elevador",1600.0,25, Cachoeira do Bom Jesus,Norte
"Rua Clorinda Ventimiglia, 493 - Cachoeira do Bom Jesus, Florianópolis - SC",35,1,1,0.0,"Mobiliado
Elevador",1400.0,25, Cachoeira do Bom Jesus,Norte
"Rua Mercúrio, 147 - Ingleses do Rio Vermelho, Florianópolis - SC",72,2,1,1.0,"Mobiliado
Elevador
Área de serviço
Vigia
Salão de jogos",1800.0,551, Ingleses do Rio Vermelho,Norte
"Rua Clorinda Ventimiglia, 493 - Cachoeira do Bom Jesus, Florianópolis - SC",35,1,1,0.0,"Mobiliado
Elevador",1450.0,25, Cachoeira do Bom Jesus,Norte
"Rua Clorinda Ventimiglia, 493 - Cachoeira do Bom Jesus, Florianópolis - SC",35,1,1,0.0,"Mobiliado
Elevador",1450.0,25, Cachoeira do Bom Jesus,Norte
"Ingleses do Rio Vermelho, Florianópolis - SC",45,1,1,1.0,"Mobiliado
Elevador
Área de serviço
Ar-condicionado
Cozinha",1800.0,0, SC,Norte
"Estrada Dom João Becker, 859 - Ingleses do Rio Vermelho, Florianópolis - SC",38,1,1,0.0,Salão de jogos,1350.0,350, Ingleses do Rio Vermelho,Norte
"Servidão Domingos Tertuliano Nunes, 501 - São João do Rio Vermelho, Florianópolis - SC",31,1,1,0.0,Mobiliado,800.0,0, São João do Rio Vermelho,Norte
"Servidão Pacífico, 38 - Cachoeira do Bom Jesus, Florianópolis - SC",26,1,1,0.0,Mobiliado,1000.0,100, Cachoeira do Bom Jesus,Norte
"Rua Mário Lacombe, 272 - Canasvieiras, Florianópolis - SC",42,1,1,0.0,Área de serviço,1200.0,0, Canasvieiras,Norte
"Rua Mário Lacombe, 272 - Canasvieiras, Florianópolis - SC",42,1,1,0.0,Área de serviço,1200.0,0, Canasvieiras,Norte
"Estrada Cristóvão Machado de Campos, 450 - Vargem Grande, Florianópolis - SC",62,2,1,1.0,"Elevador
Área de serviço
Churrasqueira
Playground
Interfone",1180.0,347, Vargem Grande,Norte
"Ingleses do Rio Vermelho, Florianópolis - SC",95,3,3,1.0,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Varanda",2900.0,350, SC,Norte
"Rua João de Souza, 108 - Cachoeira do Bom Jesus, Florianópolis - SC",28,1,2,1.0,,1200.0,12, Cachoeira do Bom Jesus,Norte
"Servidão Pacífico, 38 - Cachoeira do Bom Jesus, Florianópolis - SC",33,1,1,0.0,Mobiliado,1000.0,100, Cachoeira do Bom Jesus,Norte
"Avenida dos Búzios - Jurerê Internacional, Florianópolis - SC",139,3,5,4.0,"Elevador
Piscina
Área de serviço
Churrasqueira
Salão de festas",5200.0,1000, Jurerê Internacional,Norte
"Rua João de Souza, 108 - Cachoeira do Bom Jesus, Florianópolis - SC",28,1,1,1.0,Mobiliado,1200.0,12, Cachoeira do Bom Jesus,Norte
"Ingleses do Rio Vermelho, Florianópolis - SC",45,1,1,1.0,"Área de serviço
Ar-condicionado
Cozinha
Interfone",1250.0,130, SC,Norte
"Ingleses do Rio Vermelho, Florianópolis - SC",35,1,1,1.0,"Mobiliado
Área de serviço
Churrasqueira
Varanda
Cozinha",1500.0,130, SC,Norte
"Rua Mário Lacombe, 272 - Canasvieiras, Florianópolis - SC",39,1,1,0.0,Área de serviço,1200.0,0, Canasvieiras,Norte
"Ingleses do Rio Vermelho, Florianópolis - SC",53,2,2,1.0,"Área de serviço
Churrasqueira
Varanda
Cozinha
Interfone",1450.0,120, SC,Norte
"Rua João de Souza, 198 - Cachoeira do Bom Jesus, Florianópolis - SC",31,1,1,1.0,,1200.0,20, Cachoeira do Bom Jesus,Norte
"Ingleses do Rio Vermelho, Florianópolis - SC",75,2,2,1.0,"Elevador
Área de serviço
Churrasqueira
Varanda
Ar-condicionado",1800.0,450, SC,Norte
"Rua Professor Manoel do Lago Almeida - Jurerê, Florianópolis - SC",90,2,2,0.0,Ar-condicionado,4300.0,350, Jurerê,Norte
"Rua João de Souza, 108 - Cachoeira do Bom Jesus, Florianópolis - SC",54,1,2,1.0,Área de serviço,1200.0,12, Cachoeira do Bom Jesus,Norte
"Ingleses do Rio Vermelho, Florianópolis - SC",44,1,1,1.0,"Elevador
Churrasqueira
Varanda
Interfone",1200.0,160, SC,Norte
"Rua João de Souza, 108 - Cachoeira do Bom Jesus, Florianópolis - SC",25,1,1,1.0,,1200.0,12, Cachoeira do Bom Jesus,Norte
"Rua das Gaivotas, 701 - Ingleses do Rio Vermelho, Florianópolis - SC",63,2,2,1.0,"Área de serviço
Playground
Academia
Quadra poliesportiva
Interfone",2000.0,0, Ingleses do Rio Vermelho,Norte
"Ingleses do Rio Vermelho, Florianópolis - SC",42,2,1,1.0,"Mobiliado
Área de serviço
Varanda
Ar-condicionado
Depósito",1200.0,212, SC,Norte
"Rua João de Souza, 198 - Cachoeira do Bom Jesus, Florianópolis - SC",38,1,1,1.0,,1200.0,12, Cachoeira do Bom Jesus,Norte
"Rua João de Souza, 108 - Cachoeira do Bom Jesus, Florianópolis - SC",34,1,1,1.0,Mobiliado,1200.0,12, Cachoeira do Bom Jesus,Norte
"Rodovia Tertuliano Brito Xavier, 688 - Canasvieiras, Florianópolis - SC",75,2,1,1.0,"Elevador
Playground
Academia
Quadra poliesportiva
Interfone",1700.0,318, Canasvieiras,Norte
"Servidão Manoel Isidoro Augusto, 560 - Rio Tavares, Florianópolis - SC",70,1,1,1.0,"Jardim
Sistema de alarme
Cozinha americana",1900.0,0, Rio Tavares,Sul
"Ribeirão da Ilha, Florianópolis - SC",72,2,2,1.0,"Elevador
Piscina
Área de serviço
Churrasqueira
Varanda",2700.0,300, SC,Sul
"Servidão Damázio Pedro Celestino - Campeche, Florianópolis - SC",72,2,2,1.0,"Área de serviço
Churrasqueira
Ar-condicionado
TV a cabo
Mais de um andar",3180.0,200, Campeche,Sul
"Rua do Bie - Campeche, Florianópolis - SC",35,1,1,1.0,Mobiliado,1800.0,0, Campeche,Sul
"Servidão João Sinfronio Pereira - Rio Tavares, Florianópolis - SC",42,2,1,0.0,"Área de serviço
Sala de jantar",1350.0,0, Rio Tavares,Sul
"Rio Tavares, Florianópolis - SC",58,2,2,1.0,"Elevador
Área de serviço
Churrasqueira
Ar-condicionado
Cozinha",3000.0,550, SC,Sul
"Rua Professor Milton Sullivan - Carvoeira, Florianópolis - SC",49,2,1,1.0,Elevador,2000.0,352, Carvoeira,Sul
"Campeche, Florianópolis - SC",89,2,2,2.0,"Piscina
Área de serviço
Churrasqueira
Varanda
Armário embutido",2900.0,830, SC,Sul
"Servidão Sinfronio José da Silveira - Campeche, Florianópolis - SC",63,2,2,1.0,,1800.0,0, Campeche,Sul
"Avenida Campeche - Campeche, Florianópolis - SC",98,3,2,1.0,"Elevador
Piscina",3800.0,908, Campeche,Sul
"Rua Olavo Juvenal Ramos - Campeche, Florianópolis - SC",54,2,1,1.0,"Churrasqueira
Sala de jantar",2100.0,0, Campeche,Sul
"Rua Pau de Canela - Rio Tavares, Florianópolis - SC",28,1,1,2.0,"Área de serviço
Armário na cozinha",1650.0,0, Rio Tavares,Sul
"Rua Linda Estrela do Mar - Rio Tavares, Florianópolis - SC",72,1,1,1.0,"Mobiliado
Área de serviço
Churrasqueira
Salão de festas
Academia",3500.0,460, Rio Tavares,Sul
"Morro das Pedras, Florianópolis - SC",215,2,3,2.0,,13000.0,1655, SC,Sul
"Rua Jerônimo Venâncio das Chagas - Campeche, Florianópolis - SC",101,2,3,2.0,"Elevador
Piscina
Condomínio fechado
Varanda gourmet
Depósito",7500.0,1214, Campeche,Sul
"Rua Olavo Juvenal Ramos - Campeche, Florianópolis - SC",54,2,1,1.0,"Área de serviço
Churrasqueira
Sala de jantar",2000.0,0, Campeche,Sul
"Rua Valdeci Izidro da Silveira - Ribeirão da Ilha, Florianópolis - SC",72,2,2,1.0,"Piscina
Área de serviço
Churrasqueira
Armário na cozinha",2700.0,0, Ribeirão da Ilha,Sul
"Rua Professor Milton Sullivan - Carvoeira, Florianópolis - SC",62,2,2,1.0,Elevador,2300.0,332, Carvoeira,Sul
"Rua Professor Milton Sullivan - Carvoeira, Florianópolis - SC",78,3,2,1.0,Elevador,2450.0,570, Carvoeira,Sul
"Rua Professor Milton Sullivan - Carvoeira, Florianópolis - SC",62,2,2,1.0,Elevador,2300.0,323, Carvoeira,Sul
"Rua Jerônimo Venâncio das Chagas - Campeche, Florianópolis - SC",100,2,3,2.0,Piscina,7500.0,1300, Campeche,Sul
"Campeche, Florianópolis - SC",63,2,2,1.0,"Churrasqueira
Varanda
Cozinha",2200.0,0, SC,Sul
"Servidão Nova Esperança - Campeche, Florianópolis - SC",55,2,1,1.0,"Churrasqueira
Varanda",1650.0,0, Campeche,Sul
"Servidão Dona Vitorina Lopes - Campeche, Florianópolis - SC",45,1,1,1.0,"Mobiliado
Área de serviço
Churrasqueira
Ar-condicionado
Interfone",1550.0,100, Campeche,Sul
"Campeche, Florianópolis - SC",86,2,2,2.0,"Elevador
Piscina
Área de serviço
Churrasqueira
Varanda",3500.0,630, SC,Sul
"Campeche, Florianópolis - SC",50,2,1,1.0,Área de serviço,2000.0,0, SC,Sul
"Servidão João Sinfronio Pereira - Rio Tavares, Florianópolis - SC",42,2,1,0.0,"Área de serviço
Sala de jantar",1350.0,0, Rio Tavares,Sul
"Servidão Pousada da Praia - Armação, Florianópolis - SC",21,1,1,0.0,"Mobiliado
Ar-condicionado
Escritório
Armário embutido",1100.0,0, Armação,Sul
"Avenida Governador Jorge Lacerda - Costeira do Pirajubaé, Florianópolis - SC",64,2,2,1.0,"Elevador
Piscina",1650.0,740, Costeira do Pirajubaé,Sul
"Servidão Corujas do Sul - Campeche, Florianópolis - SC",30,1,1,1.0,,1600.0,0, Campeche,Sul
"Rodovia Doutor Antônio Luiz Moura Gonzaga - Rio Tavares, Florianópolis - SC",65,2,2,4.0,Armário na cozinha,2500.0,0, Rio Tavares,Sul
"Servidão João Batista Pires - Campeche, Florianópolis - SC",65,2,1,2.0,,1450.0,50, Campeche,Sul
"Campeche, Florianópolis - SC",40,1,1,1.0,"Elevador
Piscina
Churrasqueira
Salão de festas
Varanda",2300.0,390, SC,Sul
"Avenida Governador Jorge Lacerda - Costeira do Pirajubaé, Florianópolis - SC",77,3,2,1.0,"Elevador
Churrasqueira
Armário na cozinha",1800.0,877, Costeira do Pirajubaé,Sul
"Servidão Maria Martins Chagas - Rio Tavares, Florianópolis - SC",64,2,2,1.0,Mobiliado,2000.0,0, Rio Tavares,Sul
"Campeche, Florianópolis - SC",115,3,2,2.0,"Elevador
Piscina
Churrasqueira
Ar-condicionado
Varanda gourmet",8850.0,950, SC,Sul
"Rio Tavares, Florianópolis - SC",68,2,1,1.0,,2500.0,0, SC,Sul
"Rua Professor Milton Sullivan - Carvoeira, Florianópolis - SC",94,2,2,2.0,"Área de serviço
Churrasqueira
Salão de festas
Varanda
Interfone",2300.0,387, Carvoeira,Sul
"Rua Galvão - Carianos, Florianópolis - SC",70,2,2,1.0,,1450.0,336, Carianos,Sul
"Rua Manoel Izidoro Januário - Armação do Pântano do Sul, Florianópolis - SC",60,1,1,1.0,"Mobiliado
Área de serviço
Interfone
Armário na cozinha",1500.0,0, Armação do Pântano do Sul,Sul
"Campeche, Florianópolis - SC",73,2,2,2.0,"Mobiliado
Piscina
Área de serviço
Ar-condicionado",5000.0,690, SC,Sul
"Rua das Salgemas - Açores, Florianópolis - SC",71,2,2,1.0,"Mobiliado
Área de serviço",2400.0,360, Açores,Sul
"Ribeirão da Ilha, Florianópolis - SC",40,1,1,0.0,,1250.0,0, SC,Sul
"Rua Manoel Izidoro Januário - Armação do Pântano do Sul, Florianópolis - SC",56,1,1,1.0,,1500.0,0, Armação do Pântano do Sul,Sul
"Servidão Corujas do Sul - Campeche, Florianópolis - SC",60,2,1,1.0,,2700.0,0, Campeche,Sul
"Rua Pau de Canela - Rio Tavares, Florianópolis - SC",28,1,1,2.0,"Interfone
Armário na cozinha",1650.0,0, Rio Tavares,Sul
"Servidão Sinfronio José da Silveira - Campeche, Florianópolis - SC",70,3,1,1.0,,2300.0,0, Campeche,Sul
"Rua Pau de Canela - Rio Tavares, Florianópolis - SC",48,2,2,2.0,"Mobiliado
Armário na cozinha",2550.0,0, Rio Tavares,Sul
"Campeche, Florianópolis - SC",152,3,4,2.0,"Piscina
Área de serviço
Ar-condicionado
Condomínio fechado
Vista para o mar",7000.0,1200, SC,Sul
"Servidão Sinfronio José da Silveira - Campeche, Florianópolis - SC",82,3,2,1.0,,2500.0,0, Campeche,Sul
"Campeche, Florianópolis - SC",82,3,1,2.0,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Ar-condicionado",5000.0,1000, SC,Sul
"Servidão Pousada da Praia - Armação do Pântano do Sul, Florianópolis - SC",45,1,1,0.0,"Ar-condicionado
Armário na cozinha",1500.0,0, Armação do Pântano do Sul,Sul
"Servidão Pousada da Praia - Armação do Pântano do Sul, Florianópolis - SC",40,1,1,0.0,"Mobiliado
Ar-condicionado
Armário na cozinha",1300.0,0, Armação do Pântano do Sul,Sul
"Servidão Pousada da Praia - Armação do Pântano do Sul, Florianópolis - SC",25,1,1,1.0,"Ar-condicionado
TV a cabo
Armário na cozinha",1200.0,0, Armação do Pântano do Sul,Sul
"Costeira do Pirajubaé, Florianópolis - SC",77,3,2,1.0,,1800.0,699, SC,Sul
"Rua Waldemar de Mello Dias - Açores, Florianópolis - SC",48,1,1,1.0,"Mobiliado
Área de serviço",2400.0,350, Açores,Sul
"Servidão Pousada da Praia - Armação, Florianópolis - SC",31,1,1,0.0,"Mobiliado
Área de serviço
Ar-condicionado
Armário embutido
Sala de jantar",1500.0,0, Armação,Sul
"Morro das Pedras, Florianópolis - SC",50,1,1,0.0,"Mobiliado
Piscina
Academia
Ar-condicionado
TV a cabo",2300.0,730, SC,Sul
"Campeche, Florianópolis - SC",35,1,1,0.0,,1200.0,0, SC,Sul
"Avenida Governador Jorge Lacerda - Costeira do Pirajubaé, Florianópolis - SC",64,2,2,1.0,"Elevador
Piscina",1650.0,740, Costeira do Pirajubaé,Sul
"Servidão Corujas do Sul - Campeche, Florianópolis - SC",36,1,1,1.0,,1900.0,0, Campeche,Sul
"Campeche, Florianópolis - SC",82,3,2,1.0,,2500.0,0, SC,Sul
"Campeche, Florianópolis - SC",70,3,2,1.0,,2600.0,50, SC,Sul
"Rua Olavo Juvenal Ramos - Campeche, Florianópolis - SC",52,1,1,1.0,"Área de serviço
Sala de jantar",1800.0,0, Campeche,Sul
"Rua Laureano - Campeche, Florianópolis - SC",67,2,2,1.0,"Área de serviço
Churrasqueira
Armário embutido
Sala de jantar",2500.0,100, Campeche,Sul
"Rua Valdeci Izidro da Silveira - Ribeirão da Ilha, Florianópolis - SC",72,2,2,1.0,"Área de serviço
Churrasqueira
Sala de jantar",2700.0,0, Ribeirão da Ilha,Sul
"Servidão Corujas do Sul - Campeche, Florianópolis - SC",60,2,1,1.0,,2700.0,0, Campeche,Sul
"Rua Manoel Izidoro Januário - Armação do Pântano do Sul, Florianópolis - SC",56,1,1,1.0,,1500.0,0, Armação do Pântano do Sul,Sul
"Servidão Paulo Simão Martins - Rio Tavares, Florianópolis - SC",90,2,1,1.0,,2800.0,0, Rio Tavares,Sul
"Rua Professor Milton Sullivan - Carvoeira, Florianópolis - SC",49,2,1,1.0,Elevador,2000.0,352, Carvoeira,Sul
"Rua Professor Milton Sullivan - Carvoeira, Florianópolis - SC",62,2,2,1.0,Elevador,2300.0,332, Carvoeira,Sul
"Rua Professor Milton Sullivan - Carvoeira, Florianópolis - SC",62,2,2,1.0,Elevador,2300.0,323, Carvoeira,Sul
"Rua Galvão - Carianos, Florianópolis - SC",70,2,2,1.0,,1450.0,336, Carianos,Sul
"Rio Tavares, Florianópolis - SC",76,2,1,2.0,"TV a cabo
Lavanderia
Cozinha
Interfone",3500.0,678, SC,Sul
"Rua Jerônimo Venâncio das Chagas - Campeche, Florianópolis - SC",100,2,3,2.0,Piscina,7500.0,1300, Campeche,Sul
"Rua Professor Milton Sullivan - Carvoeira, Florianópolis - SC",78,3,2,1.0,Elevador,2450.0,570, Carvoeira,Sul
"Rua Jerônimo Venâncio das Chagas - Campeche, Florianópolis - SC",100,2,3,2.0,Piscina,7500.0,1300, Campeche,Sul
"Campeche, Florianópolis - SC",63,2,2,1.0,,1800.0,0, SC,Sul
"Avenida Campeche, 1157 - Campeche, Florianópolis - SC",78,2,2,1.0,"Área de serviço
Churrasqueira
Playground
Academia
Quadra poliesportiva",2600.0,663, Campeche,Sul
"Servidão Pousada da Praia - Armação, Florianópolis - SC",27,1,1,0.0,"Mobiliado
Área de serviço
Ar-condicionado
Armário embutido
Sala de jantar",1300.0,0, Armação,Sul
"Servidão João Sinfronio Pereira - Rio Tavares, Florianópolis - SC",42,2,1,0.0,Lavanderia,1350.0,0, Rio Tavares,Sul
"Rua Waldemar de Mello Dias - Açores, Florianópolis - SC",69,1,1,1.0,"Elevador
Aceita animais
Portão eletrônico",1200.0,357, Açores,Sul
"Rua Professor Milton Sullivan - Carvoeira, Florianópolis - SC",62,2,2,1.0,Elevador,2300.0,323, Carvoeira,Sul
"Rua Manoel Izidoro Januário - Armação do Pântano do Sul, Florianópolis - SC",56,1,1,1.0,,1500.0,0, Armação do Pântano do Sul,Sul
"Servidão Paulo Simão Martins - Rio Tavares, Florianópolis - SC",90,2,1,1.0,,2800.0,0, Rio Tavares,Sul
"Servidão Corujas do Sul - Campeche, Florianópolis - SC",30,1,1,1.0,,1600.0,0, Campeche,Sul
"Rua Professor Milton Sullivan - Carvoeira, Florianópolis - SC",49,2,1,1.0,Elevador,2000.0,352, Carvoeira,Sul
"Rua Professor Milton Sullivan - Carvoeira, Florianópolis - SC",62,2,2,1.0,Elevador,2300.0,332, Carvoeira,Sul
"Avenida Pequeno Príncipe - Campeche, Florianópolis - SC",36,1,1,1.0,"Mobiliado
Armário na cozinha
Armário embutido",1750.0,50, Campeche,Sul
"Rua Galvão - Carianos, Florianópolis - SC",70,2,2,1.0,,1450.0,336, Carianos,Sul
"Rua Professor Milton Sullivan - Carvoeira, Florianópolis - SC",78,3,2,1.0,Elevador,2450.0,570, Carvoeira,Sul
"Servidão Paulo Simão Martins - Rio Tavares, Florianópolis - SC",55,2,1,1.0,,2000.0,0, Rio Tavares,Sul
"Servidão Corujas do Sul - Campeche, Florianópolis - SC",36,1,1,1.0,,1900.0,0, Campeche,Sul
"Rua Fidélis Govoni - Campeche, Florianópolis - SC",58,2,2,1.0,,2100.0,0, Campeche,Sul
"Avenida Governador Jorge Lacerda - Costeira do Pirajubaé, Florianópolis - SC",64,2,2,1.0,"Elevador
Piscina",1650.0,740, Costeira do Pirajubaé,Sul
"Servidão Corujas do Sul - Campeche, Florianópolis - SC",30,1,1,1.0,,1600.0,0, Campeche,Sul
"Avenida Campeche - Campeche, Florianópolis - SC",98,3,2,1.0,"Elevador
Piscina",3800.0,908, Campeche,Sul
"Campeche, Florianópolis - SC",55,2,1,1.0,,2300.0,0, SC,Sul
"Servidão Corujas do Sul - Campeche, Florianópolis - SC",60,2,1,1.0,,2700.0,0, Campeche,Sul
"Rio Tavares, Florianópolis - SC",60,2,2,1.0,"Área de serviço
Churrasqueira",2400.0,0, SC,Sul
"Campeche, Florianópolis - SC",74,2,2,1.0,"Elevador
Piscina
Ar-condicionado
Interfone",3300.0,550, SC,Sul
"Servidão Paulo Simão Martins - Rio Tavares, Florianópolis - SC",55,2,1,1.0,,2000.0,0, Rio Tavares,Sul
"Rua Evangelina Tavares Moellmann - Açores, Florianópolis - SC",70,2,2,1.0,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",2700.0,500, Açores,Sul
"Servidão Paulo Simão Martins - Rio Tavares, Florianópolis - SC",55,2,1,1.0,,2000.0,0, Rio Tavares,Sul
"Servidão Paulo Simão Martins - Rio Tavares, Florianópolis - SC",55,2,1,1.0,,2000.0,0, Rio Tavares,Sul
"Servidão Paulo Simão Martins - Rio Tavares, Florianópolis - SC",55,2,1,1.0,,2000.0,0, Rio Tavares,Sul
"Servidão Paulo Simão Martins - Rio Tavares, Florianópolis - SC",55,2,1,1.0,,2000.0,0, Rio Tavares,Sul
